2018,Thursday,Elm Road,Motor Vehicle Crash - No Injury,16:40:47
2018,Friday,River Road,Motor Vehicle Crash - Injury,08:45:55
2018,Friday,Witherspoon Street,Motor Vehicle Crash - No Injury,11:42:35
2018,Friday,Hamilton Avenue,Motor Vehicle Crash - No Injury,11:44:37
2018,Friday,University Place,Motor Vehicle Crash - No Injury,13:05:31
2018,Friday,Nassau Street,Motor Vehicle Crash - No Injury,15:30:51
2018,Friday,Bayard Lane,Motor Vehicle Crash - No Injury,16:28:44
2018,Friday,Pyne Dr - W ,Motor Vehicle Crash - No Injury,16:37:41
2018,Friday,Stockton Street,Motor Vehicle Crash - No Injury,19:22:42
2018,Saturday,South Harrison Street,Motor Vehicle Crash - No Injury,00:10:32
2018,Saturday,Mercer Street,Motor Vehicle Crash - Injury,22:36:57
2018,Monday,North Harrison Street,Motor Vehicle Crash - No Injury,15:19:47
2018,Monday,Mercer Street,Motor Vehicle Crash - No Injury,17:32:20
2018,Tuesday,Lovers Lane,Motor Vehicle Crash - No Injury,18:22:48
2018,Thursday,State Road,Motor Vehicle Crash - No Injury,13:27:08
2018,Thursday,North Harrison Street,Motor Vehicle Crash - No Injury,13:53:04
2018,Friday,Greenview Avenue,Motor Vehicle Crash - No Injury,12:59:57
2018,Saturday,Vandeventer Avenue,Motor Vehicle Crash - No Injury,18:37:15
2018,Saturday,Washington Road,Motor Vehicle Crash - No Injury,22:48:19
2018,Sunday,Witherspoon Street,Motor Vehicle Crash - No Injury,09:51:47
2018,Sunday,Nassau Street,Motor Vehicle Crash - No Injury,10:57:42
2018,Monday,Mountain Avenue,Motor Vehicle Crash - No Injury,12:32:31
2018,Monday,Witherspoon Street,Motor Vehicle Crash - No Injury,13:53:34
2018,Monday,Great Road,Motor Vehicle Crash - No Injury,15:43:30
2018,Tuesday,University Place,Motor Vehicle Crash - No Injury,13:45:19
2018,Tuesday,Mercer Street,Motor Vehicle Crash - Injury,16:54:45
2018,Tuesday,Mercer Street,Motor Vehicle Crash - Injury,16:54:52
2018,Wednesday,Chambers Street,Motor Vehicle Crash - Injury,16:49:21
2018,Wednesday,Mercer Street,Motor Vehicle Crash - No Injury,19:07:37
2018,Thursday,State Road,Motor Vehicle Crash - No Injury,08:13:30
2018,Thursday,Monument Drive,Motor Vehicle Crash - Injury,13:05:25
2018,Friday,Hodge Road,Motor Vehicle Crash - No Injury,08:22:02
2018,Friday,Elm Road,Motor Vehicle Crash - No Injury,13:47:52
2018,Friday,Cherry Valley Road,Motor Vehicle Crash - Injury,15:57:38
2018,Friday,Vandeventer Avenue,Motor Vehicle Crash - No Injury,18:59:37
2018,Saturday,Mount Lucas Road,Motor Vehicle Crash - Injury,15:58:47
2018,Monday,State Road,Motor Vehicle Crash - No Injury,11:28:37
2018,Monday,Alexander Street,Motor Vehicle Crash - Injury,16:30:13
2018,Monday,Witherspoon Street,Motor Vehicle Crash - No Injury,18:11:40
2018,Tuesday,Stockton Street,Motor Vehicle Crash - No Injury,10:04:42
2018,Tuesday,Hemlock Circle,Motor Vehicle Crash - No Injury,11:34:05
2018,Tuesday,Lawrenceville Road,Motor Vehicle Crash - Injury,15:28:57
2018,Tuesday,North Harrison Street,Motor Vehicle Crash - No Injury,16:54:08
2018,Tuesday,Wiggins Street,Motor Vehicle Crash - No Injury,18:56:34
2018,Tuesday,Mercer Street,Motor Vehicle Crash - No Injury,19:07:35
2018,Tuesday,Cleveland lane,Motor Vehicle Crash - No Injury,19:28:00
2018,Wednesday,Witherspoon Street,Motor Vehicle Crash - No Injury,08:08:19
2018,Wednesday,State Road,Motor Vehicle Crash - No Injury,09:13:28
2018,Wednesday,Moore Street,Motor Vehicle Crash - No Injury,09:23:14
2018,Wednesday,Valley Road,Motor Vehicle Crash - No Injury,22:12:43
2018,Thursday,Linden Lane,Motor Vehicle Crash - No Injury,10:40:28
2018,Thursday,Nassau Street,Motor Vehicle Crash - No Injury,12:35:50
2018,Thursday,Nassau Street,Motor Vehicle Crash - No Injury,14:24:23
2018,Thursday,North Harrison Street,Motor Vehicle Crash - No Injury,14:41:54
2018,Thursday,Bayard Lane,Motor Vehicle Crash - No Injury,18:29:21
2018,Friday,Cherry Hill Road,Motor Vehicle Crash - No Injury,01:16:56
2018,Friday,Nassau Street,Motor Vehicle Crash - No Injury,07:59:58
2018,Friday,Jefferson Road,Motor Vehicle Crash - No Injury,10:04:35
2018,Friday,Palmer Square East,Motor Vehicle Crash - No Injury,12:45:30
2018,Friday,Nassau Street,Motor Vehicle Crash - No Injury,13:19:15
2018,Friday,Mercer Street,Motor Vehicle Crash - No Injury,17:25:38
2018,Friday,Mercer Street,Motor Vehicle Crash - No Injury,19:11:46
2018,Friday,Faculty Road,Motor Vehicle Crash - No Injury,21:33:14
2018,Saturday,Spring Street,Motor Vehicle Crash - No Injury,16:22:42
2018,Saturday,Washington Road,Motor Vehicle Crash - No Injury,19:00:29
2018,Saturday,Mercer Street,Motor Vehicle Crash - No Injury,19:25:17
2018,Saturday,Nassau Street,Motor Vehicle Crash - No Injury,20:31:32
2018,Saturday,University Place,Motor Vehicle Crash - No Injury,22:28:24
2018,Sunday,Faculty Road,Motor Vehicle Crash - No Injury,15:08:53
2018,Monday,Dickinson Street,Motor Vehicle Crash - No Injury,18:51:59
2018,Tuesday,State Road,Motor Vehicle Crash - No Injury,12:04:27
2018,Tuesday,Nassau Street,Motor Vehicle Crash - No Injury,14:56:14
2018,Tuesday,Spring Street,Motor Vehicle Crash - No Injury,18:39:44
2018,Wednesday,Lawrenceville Road,Motor Vehicle Crash - No Injury,03:16:27
2018,Wednesday,Bayard Lane,Motor Vehicle Crash - No Injury,12:31:32
2018,Wednesday,Jefferson Road,Motor Vehicle Crash - No Injury,14:43:31
2018,Wednesday,Stockton Street,Motor Vehicle Crash - No Injury,15:57:43
2018,Thursday,,Motor Vehicle Crash - No Injury,02:21:08
2018,Thursday,Princeton Kingston Road,Motor Vehicle Crash - Injury,03:41:31
2018,Thursday,Nassau Street,Motor Vehicle Crash - No Injury,17:36:47
2018,Friday,Faculty Road,Motor Vehicle Crash - No Injury,09:19:28
2018,Friday,North Harrison Street,Motor Vehicle Crash - No Injury,13:03:16
2018,Friday,Spring Street,Motor Vehicle Crash - No Injury,13:22:39
2018,Friday,Mount Lucas Road,Motor Vehicle Crash - No Injury,14:48:43
2018,Saturday,Stockton Street,Motor Vehicle Crash - No Injury,10:52:59
2018,Saturday,Mercer Road,Motor Vehicle Crash - No Injury,15:28:53
2018,Sunday,Princeton Kingston Road,Motor Vehicle Crash - No Injury,17:44:40
2018,Wednesday,Hulfish Street,Motor Vehicle Crash - No Injury,08:31:32
2018,Wednesday,Witherspoon Street,Motor Vehicle Crash - No Injury,11:18:54
2018,Wednesday,Witherspoon Street,Motor Vehicle Crash - No Injury,11:23:02
2018,Wednesday,Nassau Street,Motor Vehicle Crash - No Injury,12:16:31
2018,Wednesday,Mercer Road,Motor Vehicle Crash - No Injury,15:53:43
2018,Wednesday,Chambers Street,Motor Vehicle Crash - No Injury,20:40:59
2018,Thursday,Washington Road,Motor Vehicle Crash - Injury,09:32:42
2018,Thursday,Nassau Street,Motor Vehicle Crash - No Injury,14:27:53
2018,Thursday,Nassau Street,Motor Vehicle Crash - No Injury,14:26:37
2018,Thursday,Nassau Street,Motor Vehicle Crash - No Injury,14:41:07
2018,Friday,State Road,Motor Vehicle Crash - Injury,08:52:49
2018,Friday,Nassau Street,Motor Vehicle Crash - No Injury,13:27:47
2018,Friday,Mount Lucas Road,Motor Vehicle Crash - Injury,16:46:26
2018,Saturday,Nassau Street,Motor Vehicle Crash - No Injury,19:34:10
2018,Monday,Nassau Street,Motor Vehicle Crash - No Injury,08:34:24
2018,Monday,Cherry Hill Road,Motor Vehicle Crash - No Injury,12:38:41
2018,Monday,Mercer Road,Motor Vehicle Crash - Injury,15:58:11
2018,Tuesday,Paul Robeson Place,Motor Vehicle Crash - No Injury,16:42:45
2018,Wednesday,Cleveland lane,Motor Vehicle Crash - No Injury,10:59:17
2018,Wednesday,North Harrison Street,Motor Vehicle Crash - No Injury,12:09:55
2018,Wednesday,Mercer Road,Motor Vehicle Crash - No Injury,12:40:51
2018,Wednesday,Nassau Street,Motor Vehicle Crash - Injury,19:13:14
2018,Thursday,State Road,Motor Vehicle Crash - No Injury,13:35:19
2018,Thursday,Hamilton Avenue,Motor Vehicle Crash - No Injury,20:38:01
2018,Friday,Nassau Street,Motor Vehicle Crash - No Injury,12:59:43
2018,Saturday,Alexander Street,Motor Vehicle Crash - No Injury,00:20:19
2018,Saturday,Spring Street,Motor Vehicle Crash - No Injury,12:30:28
2018,Saturday,Gordon Way,Motor Vehicle Crash - No Injury,12:56:37
2018,Saturday,Palmer Square West,Motor Vehicle Crash - No Injury,13:37:27
2018,Saturday,Spring Street,Motor Vehicle Crash - No Injury,18:55:08
2018,Sunday,State Road,Motor Vehicle Crash - No Injury,12:01:38
2018,Sunday,Alexander Street,Motor Vehicle Crash - No Injury,17:44:07
2018,Monday,Province Line Road,Motor Vehicle Crash - No Injury,09:03:12
2018,Monday,Nassau Street,Motor Vehicle Crash - No Injury,11:42:51
2018,Monday,Princeton Kingston Road,Motor Vehicle Crash - No Injury,18:01:25
2018,Monday,Prospect Avenue,Motor Vehicle Crash - No Injury,19:10:34
2018,Tuesday,Wiggins Street,Motor Vehicle Crash - No Injury,11:50:30
2018,Wednesday,Lake Drive,Motor Vehicle Crash - No Injury,10:40:35
2018,Wednesday,University Place,Motor Vehicle Crash - No Injury,17:11:23
2018,Wednesday,Bunn Drive,Motor Vehicle Crash - No Injury,17:19:43
2018,Thursday,University Place,Motor Vehicle Crash - No Injury,08:58:37
2018,Thursday,Stuart Road,Motor Vehicle Crash - No Injury,08:52:44
2018,Thursday,Great Road,Motor Vehicle Crash - No Injury,08:56:05
2018,Thursday,Hulfish Street,Motor Vehicle Crash - No Injury,14:16:36
2018,Thursday,North Harrison Street,Motor Vehicle Crash - No Injury,14:36:03
2018,Thursday,Nassau Street,Motor Vehicle Crash - No Injury,15:56:28
2018,Thursday,Nassau Street,Motor Vehicle Crash - No Injury,16:01:19
2018,Friday,South Harrison Street,Motor Vehicle Crash - No Injury,08:03:32
2018,Friday,Olden Lane,Motor Vehicle Crash - No Injury,15:35:27
2018,Friday,William Street,Motor Vehicle Crash - No Injury,20:24:18
2018,Saturday,Cherry Valley Road,Motor Vehicle Crash - No Injury,09:47:55
2018,Sunday,Bayard Lane,Motor Vehicle Crash - No Injury,17:10:44
2018,Monday,State Road,Motor Vehicle Crash - No Injury,07:44:30
2018,Monday,State Road,Motor Vehicle Crash - No Injury,07:42:19
2018,Monday,Torrey Lane,Motor Vehicle Crash - No Injury,14:05:05
2018,Monday,Quaker Road,Motor Vehicle Crash - No Injury,15:45:40
2018,Monday,Mercer Road,Motor Vehicle Crash - No Injury,21:10:49
2018,Monday,Hodge Road,Motor Vehicle Crash - Injury,21:29:46
2018,Tuesday,Mercer Road,Motor Vehicle Crash - No Injury,14:22:35
2018,Thursday,Mercer Road,Motor Vehicle Crash - Injury,09:26:26
2018,Thursday,Nassau Street,Motor Vehicle Crash - No Injury,15:31:56
2018,Friday,Great Road,Motor Vehicle Crash - No Injury,13:06:08
2018,Friday,John Street,Motor Vehicle Crash - No Injury,18:45:25
2018,Sunday,Lawrenceville Road,Motor Vehicle Crash - No Injury,07:33:45
2018,Sunday,Nassau Street,Motor Vehicle Crash - No Injury,15:23:24
2018,Sunday,Nassau Street,Motor Vehicle Crash - No Injury,15:36:56
2018,Sunday,Edwards Place,Motor Vehicle Crash - No Injury,17:02:47
2018,Monday,Nassau Street,Motor Vehicle Crash - No Injury,09:18:21
2018,Monday,Nassau Street,Motor Vehicle Crash - No Injury,14:00:05
2018,Monday,Rosedale Road,Motor Vehicle Crash - Injury,16:47:10
2018,Tuesday,University Place,Motor Vehicle Crash - No Injury,08:24:06
2018,Wednesday,Terhune Road,Motor Vehicle Crash - No Injury,13:32:29
2018,Wednesday,Nassau Street,Motor Vehicle Crash - No Injury,17:34:02
2018,Wednesday,State Road,Motor Vehicle Crash - No Injury,20:08:45
2018,Thursday,Race Street,Motor Vehicle Crash - No Injury,23:06:59
2018,Friday,Leigh Avenue,Motor Vehicle Crash - No Injury,13:18:54
2018,Friday,Mercer Road,Motor Vehicle Crash - No Injury,15:27:05
2018,Sunday,Lovers Lane,Motor Vehicle Crash - No Injury,10:24:54
2018,Sunday,Oak Lane,Motor Vehicle Crash - No Injury,14:29:15
2018,Sunday,Washington Road,Motor Vehicle Crash - No Injury,17:32:21
2018,Sunday,hamilton Avenue,Motor Vehicle Crash - No Injury,17:36:28
2018,Monday,State Road,Motor Vehicle Crash - No Injury,11:33:52
2018,Monday,Spring Street,Motor Vehicle Crash - No Injury,13:37:14
2018,Monday,Stuart Road East,Motor Vehicle Crash - No Injury,16:15:23
2018,Monday,Bayard Lane,Motor Vehicle Crash - No Injury,18:42:45
2018,Monday,Witherspoon Street,Motor Vehicle Crash - No Injury,21:25:35
2018,Tuesday,Bayard Lane,Motor Vehicle Crash - No Injury,09:47:49
2018,Tuesday,Washington Road,Motor Vehicle Crash - No Injury,16:35:47
2018,Wednesday,Princeton Kingston Road,Motor Vehicle Crash - No Injury,05:21:52
2018,Wednesday,Princeton Kingston Road,Motor Vehicle Crash - No Injury,05:24:03
2018,Wednesday,Mercer Street,Motor Vehicle Crash - No Injury,23:00:37
2018,Thursday,Valley Road,Motor Vehicle Crash - No Injury,08:11:58
2018,Thursday,William Street,Motor Vehicle Crash - No Injury,02:32:41
2018,Friday,Mercer Road,Motor Vehicle Crash - No Injury,17:15:41
2018,Friday,Princeton Kingston Road,Motor Vehicle Crash - No Injury,17:34:39
2018,Saturday,South Harrison Street,Motor Vehicle Crash - No Injury,18:21:05
2018,Sunday,Alexander Street,Motor Vehicle Crash - No Injury,07:57:08
2018,Sunday,Alexander Street,Motor Vehicle Crash - No Injury,18:24:19
2018,Monday,Stockton Street,Motor Vehicle Crash - No Injury,12:40:45
2018,Monday,North Harrison Street,Motor Vehicle Crash - No Injury,13:21:46
2018,Monday,Chambers Street,Motor Vehicle Crash - No Injury,14:18:49
2018,Tuesday,Nassau Street,Motor Vehicle Crash - No Injury,09:32:36
2018,Tuesday,State Road,Motor Vehicle Crash - No Injury,12:39:14
2018,Tuesday,Bayard Lane,Motor Vehicle Crash - No Injury,13:54:15
2018,Wednesday,Valley Road,Motor Vehicle Crash - Injury,14:05:44
2018,Wednesday,Bayard Lane,Motor Vehicle Crash - Injury,22:43:35
2018,Thursday,Mercer Road,Motor Vehicle Crash - No Injury,21:06:30
2018,Friday,Nassau Street,Motor Vehicle Crash - No Injury,16:35:23
2018,Friday,Nassau Street,Motor Vehicle Crash - No Injury,21:28:23
2018,Saturday,State Road,Motor Vehicle Crash - No Injury,12:47:54
2018,Saturday,Valley Road,Motor Vehicle Crash - No Injury,19:28:31
2018,Sunday,Elm Road,Motor Vehicle Crash - Injury,13:55:56
2018,Monday,Valley Road,Motor Vehicle Crash - No Injury,08:44:25
2018,Monday,Spruce Street,Motor Vehicle Crash - No Injury,11:41:31
2018,Monday,State Road,Motor Vehicle Crash - No Injury,14:36:09
2018,Monday,State Road,Motor Vehicle Crash - No Injury,16:17:51
2018,Tuesday,Nassau Street,Motor Vehicle Crash - No Injury,13:15:54
2018,Wednesday,Mercer Road,Motor Vehicle Crash - No Injury,09:09:33
2018,Wednesday,Nassau Street,Motor Vehicle Crash - No Injury,12:06:09
2018,Wednesday,Jefferson Road,Motor Vehicle Crash - Injury,13:09:40
2018,Thursday,State Road,Motor Vehicle Crash - No Injury,12:16:57
2018,Thursday,Queenston Place,Motor Vehicle Crash - No Injury,14:08:43
2018,Thursday,Prospect Avenue,Motor Vehicle Crash - No Injury,14:34:00
2018,Thursday,Mountain Avenue,Motor Vehicle Crash - No Injury,16:31:00
2018,Friday,State Road,Motor Vehicle Crash - Injury,11:04:40
2018,Friday,State Road,Motor Vehicle Crash - Injury,11:05:36
2018,Friday,Nassau Street,Motor Vehicle Crash - No Injury,17:57:19
2018,Saturday,Valley Road,Motor Vehicle Crash - No Injury,09:47:32
2018,Saturday,Bayard Lane,Motor Vehicle Crash - No Injury,10:40:03
2018,Monday,Elm Road,Motor Vehicle Crash - No Injury,15:59:45
2018,Tuesday,State Road,Motor Vehicle Crash - No Injury,06:51:36
2018,Tuesday,Stockton Street,Motor Vehicle Crash - Injury,08:32:52
2018,Tuesday,Snowden Lane,Motor Vehicle Crash - No Injury,10:30:44
2018,Tuesday,South Harrison Street,Motor Vehicle Crash - No Injury,16:33:06
2018,Tuesday,Washington Road,Motor Vehicle Crash - No Injury,20:08:29
2018,Wednesday,Mercer Road,Motor Vehicle Crash - No Injury,12:36:12
2018,Wednesday,Nassau Street,Motor Vehicle Crash - No Injury,19:26:27
2018,Thursday,Great Road,Motor Vehicle Crash - No Injury,13:45:56
2018,Thursday,Stockton Street,Motor Vehicle Crash - No Injury,15:28:44
2018,Thursday,Nassau Street,Motor Vehicle Crash - No Injury,19:55:43
2018,Saturday,University Place,Motor Vehicle Crash - No Injury,11:25:02
2018,Monday,Alexander Street,Motor Vehicle Crash - No Injury,07:40:08
2018,Monday,State Road,Motor Vehicle Crash - No Injury,16:09:43
2018,Monday,Nassau Street,Motor Vehicle Crash - No Injury,18:45:31
2018,Tuesday,Leigh Avenue,Motor Vehicle Crash - No Injury,17:04:15
2018,Tuesday,State Road,Motor Vehicle Crash - No Injury,17:09:43
2018,Tuesday,State Road,Motor Vehicle Crash - Injury,17:36:09
2018,Tuesday,Bayard Lane,Motor Vehicle Crash - Injury,18:08:04
2018,Tuesday,Chambers Street,Motor Vehicle Crash - No Injury,18:17:45
2018,Tuesday,Nassau Street,Motor Vehicle Crash - No Injury,18:29:57
2018,Wednesday,Alexander Street,Motor Vehicle Crash - No Injury,13:50:10
2018,Wednesday,Witherspoon Street,Motor Vehicle Crash - No Injury,16:49:22
2018,Wednesday,Witherspoon Street,Motor Vehicle Crash - No Injury,17:10:35
2018,Wednesday,Nassau Street,Motor Vehicle Crash - No Injury,17:42:17
2018,Friday,Princeton Kingston Road,Motor Vehicle Crash - No Injury,13:07:41
2018,Friday,Nassau Street,Motor Vehicle Crash - No Injury,18:55:03
2018,Sunday,Alexander Street,Motor Vehicle Crash - No Injury,17:50:14
2018,Tuesday,Valley Road,Motor Vehicle Crash - No Injury,09:10:40
2018,Thursday,Washington Road,Motor Vehicle Crash - No Injury,12:41:28
2018,Thursday,Dempsey Avenue,Motor Vehicle Crash - Injury,19:22:32
2018,Friday,Bayard Lane,Motor Vehicle Crash - Injury,22:47:05
2018,Saturday,Ewing Street,Motor Vehicle Crash - Injury,09:19:08
2018,Sunday,Ewing Street,Motor Vehicle Crash - Injury,09:06:04
2018,Sunday,University Place,Motor Vehicle Crash - No Injury,10:17:29
2018,Sunday,Washington Road,Motor Vehicle Crash - Injury,10:36:59
2018,Monday,Olden Street,Motor Vehicle Crash - No Injury,08:38:48
2018,Monday,,Motor Vehicle Crash - No Injury,16:10:35
2018,Monday,Bayard Lane,Motor Vehicle Crash - No Injury,16:10:52
2018,Tuesday,Valley Road,Motor Vehicle Crash - No Injury,11:29:59
2018,Tuesday,Spring Street,Motor Vehicle Crash - No Injury,13:07:38
2018,Tuesday,Leigh Avenue,Motor Vehicle Crash - No Injury,14:28:53
2018,Tuesday,Palmer Square East,Motor Vehicle Crash - No Injury,16:02:37
2018,Tuesday,River Road,Motor Vehicle Crash - No Injury,19:15:16
2018,Wednesday,Walnut Lane,Motor Vehicle Crash - No Injury,15:22:53
2018,Wednesday,John Street,Motor Vehicle Crash - No Injury,18:10:56
2018,Thursday,Nassau Street,Motor Vehicle Crash - No Injury,10:51:37
2018,Thursday,Spring Street,Motor Vehicle Crash - No Injury,11:43:19
2018,Thursday,Valley Road,Motor Vehicle Crash - No Injury,16:47:39
2018,Thursday,Palmer Square East,Motor Vehicle Crash - No Injury,20:24:28
2018,Friday,Witherspoon Street,Motor Vehicle Crash - No Injury,11:11:08
2018,Friday,Prospect Avenue,Motor Vehicle Crash - No Injury,12:17:28
2018,Friday,North Harrison Street,Motor Vehicle Crash - No Injury,14:59:40
2018,Friday,State Road,Motor Vehicle Crash - No Injury,18:31:44
2018,Saturday,Elm Road,Motor Vehicle Crash - No Injury,12:53:42
2018,Saturday,Chambers Street,Motor Vehicle Crash - No Injury,18:01:42
2018,Sunday,Alexander Street,Motor Vehicle Crash - No Injury,10:26:04
2018,Tuesday,Snowden Lane,Motor Vehicle Crash - No Injury,16:26:04
2018,Tuesday,University Place,Motor Vehicle Crash - No Injury,17:33:55
2018,Tuesday,Linden Lane,Motor Vehicle Crash - No Injury,17:51:20
2018,Tuesday,Stockton Street,Motor Vehicle Crash - No Injury,18:56:26
2018,Wednesday,Nassau Street,Motor Vehicle Crash - No Injury,15:34:23
2018,Thursday,Palmer Square East,Motor Vehicle Crash - No Injury,13:57:42
2018,Thursday,Nassau Street,Motor Vehicle Crash - No Injury,17:09:40
2018,Thursday,Washington Rd ,Motor Vehicle Crash - No Injury,17:03:25
2018,Friday,Nassau Street,Motor Vehicle Crash - No Injury,06:12:56
2018,Friday,Valley Road,Motor Vehicle Crash - No Injury,08:19:40
2018,Saturday,Nassau Street,Motor Vehicle Crash - No Injury,09:53:00
2018,Saturday,Nassau Street,Motor Vehicle Crash - No Injury,14:01:25
2018,Monday,North Harrison Street,Motor Vehicle Crash - No Injury,10:49:08
2018,Monday,Alexander Street,Motor Vehicle Crash - Injury,11:49:08
2018,Tuesday,Great Road,Motor Vehicle Crash - No Injury,07:59:18
2018,Tuesday,Witherspoon Street,Motor Vehicle Crash - No Injury,15:09:47
2018,Tuesday,Nassau Street,Motor Vehicle Crash - No Injury,17:36:53
2018,Tuesday,Mercer Street,Motor Vehicle Crash - No Injury,18:01:51
2018,Tuesday,Mercer Street,Motor Vehicle Crash - No Injury,18:01:57
2018,Tuesday,Mercer Road,Motor Vehicle Crash - No Injury,18:07:23
2018,Tuesday,Bayard Lane,Motor Vehicle Crash - No Injury,20:08:36
2018,Wednesday,Great Road,Motor Vehicle Crash - No Injury,08:00:14
2018,Wednesday,Monument Drive,Motor Vehicle Crash - No Injury,13:43:01
2018,Wednesday,Princeton Kingston Road,Motor Vehicle Crash - No Injury,17:04:32
2018,Thursday,Lawrence Drive,Motor Vehicle Crash - No Injury,14:17:48
2018,Friday,Chestnut Street,Motor Vehicle Crash - No Injury,07:39:10
2018,Friday,Witherspoon Street,Motor Vehicle Crash - No Injury,08:57:58
2018,Friday,Stockton Street,Motor Vehicle Crash - No Injury,09:51:25
2018,Friday,Vandeventer Avenue,Motor Vehicle Crash - No Injury,10:09:56
2018,Friday,Elm Road,Motor Vehicle Crash - No Injury,16:27:31
2018,Friday,Mercer Street,Motor Vehicle Crash - No Injury,19:43:01
2018,Saturday,North Harrison Street,Motor Vehicle Crash - No Injury,11:17:34
2018,Saturday,Nassau Street,Motor Vehicle Crash - No Injury,12:49:39
2018,Saturday,Vandeventer Avenue,Motor Vehicle Crash - No Injury,16:54:47
2018,Sunday,Rosedale Road,Motor Vehicle Crash - No Injury,10:34:12
2018,Sunday,North Harrison Street,Motor Vehicle Crash - Injury,11:41:56
2018,Monday,Terhune Road,Motor Vehicle Crash - Injury,08:01:18
2018,Monday,State Road,Motor Vehicle Crash - No Injury,11:54:06
2018,Monday,Witherspoon Street,Motor Vehicle Crash - No Injury,13:03:29
2018,Monday,Nassau Street,Motor Vehicle Crash - No Injury,14:40:15
2018,Tuesday,Stockton Street,Motor Vehicle Crash - No Injury,09:32:02
2018,Tuesday,Cherry Valley Road,Motor Vehicle Crash - No Injury,12:46:50
2018,Tuesday,Quaker Road,Motor Vehicle Crash - Injury,14:47:57
2018,Tuesday,Washington Road,Motor Vehicle Crash - No Injury,16:36:05
2018,Tuesday,Washington Road,Motor Vehicle Crash - No Injury,22:28:50
2018,Wednesday,Great Road,Motor Vehicle Crash - No Injury,09:13:19
2018,Wednesday,Nassau Street,Motor Vehicle Crash - No Injury,10:56:28
2018,Wednesday,State Road,Motor Vehicle Crash - No Injury,16:08:28
2018,Wednesday,State Road,Motor Vehicle Crash - No Injury,18:04:00
2018,Thursday,state Road,Motor Vehicle Crash - No Injury,07:54:50
2018,Thursday,Nassau Street,Motor Vehicle Crash - No Injury,10:44:12
2018,Thursday,Valley Road,Motor Vehicle Crash - No Injury,21:19:04
2018,Friday,Nassau Street,Motor Vehicle Crash - No Injury,13:15:36
2018,Friday,Library Place,Motor Vehicle Crash - No Injury,15:51:51
2018,Saturday,North Harrison Street,Motor Vehicle Crash - No Injury,09:35:21
2018,Saturday,Palmer Square East,Motor Vehicle Crash - No Injury,13:02:13
2018,Saturday,Witherspoon Street,Motor Vehicle Crash - No Injury,16:18:16
2018,Saturday,Hamilton Avenue,Motor Vehicle Crash - No Injury,21:49:33
2018,Sunday,Washington Road,Motor Vehicle Crash - No Injury,09:52:09
2018,Sunday,Cherry Valley Road,Motor Vehicle Crash - Injury,11:45:47
2018,Sunday,Witherspoon Street,Motor Vehicle Crash - No Injury,16:09:26
2018,Sunday,Hamilton Avenue,Motor Vehicle Crash - No Injury,17:50:53
2018,Sunday,Washington Rd ,Motor Vehicle Crash - No Injury,20:45:14
2018,Monday,Park Place,Motor Vehicle Crash - No Injury,09:11:15
2018,Tuesday,Quaker Road,Motor Vehicle Crash - No Injury,12:32:10
2018,Tuesday,Mount Lucas Road,Motor Vehicle Crash - No Injury,15:18:52
2018,Tuesday,Nassau Street,Motor Vehicle Crash - No Injury,15:24:52
2018,Wednesday,Great Road,Motor Vehicle Crash - No Injury,08:59:15
2018,Wednesday,Great Road,Motor Vehicle Crash - Injury,09:02:52
2018,Wednesday,State Road,Motor Vehicle Crash - No Injury,15:31:22
2018,Thursday,State Road,Motor Vehicle Crash - No Injury,02:07:05
2018,Thursday,Spring Street,Motor Vehicle Crash - No Injury,08:50:58
2018,Thursday,Bayard Lane,Motor Vehicle Crash - No Injury,11:07:00
2018,Thursday,Stockton Street,Motor Vehicle Crash - No Injury,12:25:49
2018,Thursday,State Road,Motor Vehicle Crash - No Injury,16:39:11
2018,Thursday,State Road,Motor Vehicle Crash - No Injury,16:38:05
2018,Thursday,Mercer Road,Motor Vehicle Crash - Injury,20:26:53
2018,Friday,State Road,Motor Vehicle Crash - No Injury,12:27:54
2018,Friday,BIrch Avenue,Motor Vehicle Crash - No Injury,12:45:46
2018,Friday,Poe Road,Motor Vehicle Crash - No Injury,15:23:37
2018,Friday,Library Place,Motor Vehicle Crash - No Injury,15:45:36
2018,Friday,Mercer Street,Motor Vehicle Crash - No Injury,18:15:18
2018,Saturday,Pretty Brook Road,Motor Vehicle Crash - No Injury,05:34:34
2018,Saturday,Washington Road,Motor Vehicle Crash - No Injury,10:08:31
2018,Saturday,Bunn Drive,Motor Vehicle Crash - No Injury,12:44:39
2018,Saturday,Nassau Street,Motor Vehicle Crash - No Injury,17:43:03
2018,Monday,University Place,Motor Vehicle Crash - No Injury,09:58:12
2018,Monday,North Harrison Street,Motor Vehicle Crash - No Injury,14:05:50
2018,Monday,Elm Road,Motor Vehicle Crash - No Injury,15:13:12
2018,Monday,Walnut Lane,Motor Vehicle Crash - No Injury,15:42:15
2018,Monday,Quaker Road,Motor Vehicle Crash - Injury,15:56:45
2018,Tuesday,Mercer Road,Motor Vehicle Crash - No Injury,08:15:18
2018,Tuesday,Alexander Street,Motor Vehicle Crash - No Injury,16:45:12
2018,Wednesday,Valley Road,Motor Vehicle Crash - No Injury,15:03:23
2018,Wednesday,Winfield Road,Motor Vehicle Crash - No Injury,15:31:53
2018,Thursday,Stuart Road,Motor Vehicle Crash - Injury,09:42:07
